Review_ID,Transaction_ID,Sale_Date,Year,Month,Branch_ID,City,Model,Variant,Overall_Rating,Car_Quality_Rating,Customer_Service_Rating,Price_Rating,Maintenance_Rating,Purchase_Experience_Rating,Reliability_Rating,Review_Text,Would_Recommend,Returned,Refund_Amount
12435,41699,5/20/2025,2025,5,25,Madinah,Corolla,GLI,3,3,3,4,2,4,4,Not the best,Maybe,No,0
12436,22019,12/25/2023,2023,12,40,Arar,Corolla,Hybrid,5,5,5,5,5,5,5,Amazing quality,Yes,No,0
12437,1195,2/12/2022,2022,2,12,Jeddah,RAV4,Adventure,5,3,4,4,5,4,5,Best purchase ever,Yes,No,0
12438,32052,9/10/2024,2024,9,33,Tabuk,Land Cruiser,GR Sport,4,2,2,4,4,2,2,Satisfied,Yes,No,0
12439,30530,8/4/2024,2024,8,21,Makkah,Camry,Hybrid XLE,5,5,5,5,4,3,5,Amazing quality,Yes,No,0
12440,11667,2/8/2023,2023,2,17,Dammam,RAV4,Hybrid,4,4,4,4,3,3,5,Good experience,Yes,No,0
12441,11787,2/21/2023,2023,2,40,Arar,Camry,Hybrid XLE,5,5,5,4,3,5,4,Best purchase ever,Yes,No,0
12442,3178,4/7/2022,2022,4,39,Al Baha,Corolla,XLI,4,4,4,4,5,2,5,Very good,Yes,No,0
12443,19112,9/18/2023,2023,9,36,Jazan,Land Cruiser,GR Sport,4,3,3,3,4,4,3,Satisfied,Yes,No,0
12444,16271,6/22/2023,2023,6,10,Jeddah,Corolla,XLI,4,3,4,4,3,5,4,Satisfied,Yes,No,0
12445,30697,8/7/2024,2024,8,25,Madinah,Camry,Hybrid XLE,5,5,4,5,5,4,5,Best purchase ever,Yes,No,0
12446,1818,3/3/2022,2022,3,3,Riyadh,Fortuner,VX,3,3,2,3,3,3,2,Fair experience,Maybe,No,0
12447,38742,3/9/2025,2025,3,25,Madinah,RAV4,LE,5,5,4,3,3,4,4,Amazing quality,Yes,No,0
12448,39582,3/25/2025,2025,3,19,Dammam,RAV4,XLE,5,3,5,4,5,5,5,Excellent car!,Yes,No,0
12449,45788,9/3/2025,2025,9,23,Makkah,Camry,LE,4,3,3,3,3,4,4,Reliable car,Yes,No,0
12450,13990,4/2/2023,2023,4,4,Riyadh,RAV4,LE,5,3,5,5,5,4,5,Excellent car!,Yes,No,0
12451,8903,11/11/2022,2022,11,11,Jeddah,Camry,LE,5,4,5,5,5,4,3,Excellent car!,Yes,No,0
12452,34544,11/10/2024,2024,11,11,Jeddah,RAV4,LE,4,2,4,3,4,4,3,Very good,Yes,No,0
12453,30640,8/24/2024,2024,8,9,Jeddah,Corolla,XLI,4,2,3,3,4,5,4,Very good,Yes,No,0
12454,12020,2/2/2023,2023,2,4,Riyadh,Corolla,XLI,5,3,4,5,5,5,4,Excellent car!,Yes,No,0
12455,30452,8/19/2024,2024,8,33,Tabuk,RAV4,XLE,4,4,5,3,3,4,3,Satisfied,Yes,No,0
12456,24019,2/25/2024,2024,2,22,Makkah,Land Cruiser,GX,1,1,1,1,1,1,1,Regret buying,No,No,0
12457,46915,9/2/2025,2025,9,29,Khobar,Land Cruiser,GX,5,4,5,5,5,4,4,Excellent car!,Yes,No,0
12458,32611,10/25/2024,2024,10,39,Al Baha,RAV4,Hybrid,5,5,5,5,4,3,4,Amazing quality,Yes,No,0
12459,43036,6/18/2025,2025,6,9,Jeddah,Fortuner,TRD Sportivo,5,5,5,5,3,5,5,Best purchase ever,Yes,No,0
12460,14062,4/14/2023,2023,4,17,Dammam,Camry,Hybrid LE,5,5,4,5,4,5,5,Great service,Yes,No,0
12461,19007,9/28/2023,2023,9,1,Riyadh,Corolla,GLI,5,4,5,5,5,3,5,Best purchase ever,Yes,No,0
12462,39639,3/24/2025,2025,3,21,Makkah,Camry,LE,5,4,5,5,5,5,5,Amazing quality,Yes,No,0
12463,45083,8/28/2025,2025,8,32,Tabuk,Camry,Hybrid LE,5,4,5,5,5,3,5,Great service,Yes,No,0
12464,18522,9/14/2023,2023,9,35,Hail,RAV4,Adventure,1,1,1,1,1,1,2,Terrible,No,No,0
12465,43911,7/15/2025,2025,7,36,Jazan,Corolla,XLI,5,5,4,5,5,3,5,Great service,Yes,No,0
12466,3887,5/25/2022,2022,5,2,Riyadh,Corolla,XLI,1,1,1,1,1,1,1,Regret buying,No,No,0
12467,16928,7/9/2023,2023,7,17,Dammam,RAV4,XLE,4,4,4,4,5,4,2,Satisfied,Yes,No,0
12468,495,1/25/2022,2022,1,10,Jeddah,Corolla,XLI,4,5,5,2,3,3,3,Good experience,Yes,No,0
12469,13390,3/2/2023,2023,3,37,Jazan,RAV4,Hybrid,5,5,5,4,5,4,4,Highly recommended,Yes,No,0
12470,46575,9/23/2025,2025,9,19,Dammam,Hilux,TRD,5,5,4,5,4,5,3,Best purchase ever,Yes,No,0
12471,36522,1/15/2025,2025,1,31,Abha,Land Cruiser,GR Sport,5,5,5,5,5,4,4,Best purchase ever,Yes,No,0
12472,45474,8/5/2025,2025,8,28,Khobar,Land Cruiser,GX,5,5,4,5,5,5,3,Highly recommended,Yes,No,0
12473,46513,9/9/2025,2025,9,13,Jeddah,Camry,Hybrid LE,2,2,1,3,4,1,1,Poor service,No,No,0
12474,31258,9/28/2024,2024,9,37,Jazan,Corolla,GLI,5,4,5,4,5,4,5,Amazing quality,Yes,No,0
12475,18333,9/7/2023,2023,9,17,Dammam,RAV4,XLE,5,5,5,5,5,4,5,Amazing quality,Yes,No,0
12476,45895,9/24/2025,2025,9,33,Tabuk,RAV4,Adventure,5,5,4,5,5,4,4,Great service,Yes,No,0
12477,1275,2/1/2022,2022,2,20,Makkah,Land Cruiser,VX,5,4,4,5,3,4,4,Amazing quality,Yes,No,0
12478,21127,11/2/2023,2023,11,29,Khobar,Hilux,TRD,4,5,4,3,5,3,5,Reliable car,Yes,No,0
12479,22783,1/14/2024,2024,1,27,Khobar,Camry,SE,5,4,4,3,2,4,5,Excellent car!,Yes,No,0
12480,12806,3/11/2023,2023,3,24,Madinah,Land Cruiser,GR Sport,5,5,5,4,5,5,4,Excellent car!,Yes,No,0
12481,12241,2/3/2023,2023,2,19,Dammam,Corolla,SE,4,4,4,3,2,4,3,Very good,Yes,No,0
12482,18113,8/22/2023,2023,8,28,Khobar,Camry,XLE,5,5,4,5,3,4,5,Excellent car!,Yes,No,0
12483,49718,12/5/2025,2025,12,12,Jeddah,Corolla,GLI,5,4,5,4,3,5,4,Best purchase ever,Yes,Yes,95216
12484,50712,12/22/2025,2025,12,8,Riyadh,Fortuner,VX,5,4,5,4,5,4,4,Best purchase ever,Yes,No,0
12485,25000,3/26/2024,2024,3,28,Khobar,Yaris,Y,5,5,5,5,5,3,4,Great service,Yes,No,0
12486,47237,10/24/2025,2025,10,39,Al Baha,RAV4,LE,5,4,5,5,4,3,3,Best purchase ever,Yes,No,0
12487,48305,10/19/2025,2025,10,8,Riyadh,RAV4,LE,4,5,4,2,3,3,4,Good experience,Yes,No,0
12488,48266,10/6/2025,2025,10,14,Jeddah,Corolla,GLI,5,4,5,4,5,5,5,Excellent car!,Yes,No,0
12489,36006,1/14/2025,2025,1,21,Makkah,Fortuner,GX,4,4,4,3,2,4,4,Good experience,Yes,No,0
12490,40519,4/24/2025,2025,4,4,Riyadh,RAV4,Hybrid,5,5,3,4,4,3,4,Amazing quality,Yes,No,0
12491,4440,5/2/2022,2022,5,12,Jeddah,Land Cruiser,VX,5,5,4,5,5,5,5,Great service,Yes,No,0
12492,38888,3/27/2025,2025,3,39,Al Baha,Camry,Hybrid LE,2,2,2,1,1,2,2,Disappointing,No,No,0
12493,33927,11/16/2024,2024,11,17,Dammam,Corolla,Hybrid,4,4,4,4,5,4,2,Good experience,Yes,No,0
12494,7909,10/12/2022,2022,10,13,Jeddah,RAV4,Adventure,4,4,4,5,2,4,4,Worth it,Yes,No,0
12495,47157,10/21/2025,2025,10,10,Jeddah,Hilux,GL,3,2,2,2,3,3,1,Not the best,Maybe,No,0
12496,8269,10/17/2022,2022,10,13,Jeddah,Camry,Hybrid LE,4,4,4,3,4,4,3,Very good,Yes,No,0
12497,35862,1/13/2025,2025,1,13,Jeddah,Land Cruiser,VX,5,5,5,5,4,4,5,Highly recommended,Yes,No,0
12498,811,1/12/2022,2022,1,12,Jeddah,Camry,Hybrid XLE,5,3,4,5,5,4,5,Great service,Yes,No,0
12499,42226,5/28/2025,2025,5,34,Hail,Fortuner,VX,5,4,4,5,4,5,4,Excellent car!,Yes,No,0
12500,9295,11/28/2022,2022,11,9,Jeddah,Camry,XLE,5,5,3,5,4,5,4,Amazing quality,Yes,No,0
12501,2309,3/15/2022,2022,3,40,Arar,Camry,SE,5,4,5,5,3,4,5,Amazing quality,Yes,No,0
12502,46381,9/27/2025,2025,9,3,Riyadh,Corolla,XLI,4,2,2,5,4,4,4,Very good,Yes,No,0
12503,10782,1/24/2023,2023,1,12,Jeddah,Land Cruiser,VXR,3,1,1,2,3,3,3,Average,Maybe,No,0
12504,23312,1/19/2024,2024,1,25,Madinah,Camry,XLE,3,2,3,3,2,4,3,Not the best,Maybe,No,0
12505,29216,6/15/2024,2024,6,17,Dammam,RAV4,Hybrid,4,4,3,4,4,3,4,Satisfied,Yes,No,0
12506,5219,6/19/2022,2022,6,11,Jeddah,Camry,Hybrid XLE,3,2,3,1,2,2,3,Not the best,Maybe,No,0
12507,12426,3/4/2023,2023,3,14,Jeddah,Hilux,TRD,5,5,5,4,5,4,5,Amazing quality,Yes,No,0
12508,10647,1/13/2023,2023,1,4,Riyadh,RAV4,XLE,5,5,5,5,4,5,5,Great service,Yes,No,0
12509,518,1/2/2022,2022,1,36,Jazan,Corolla,GLI,1,1,1,1,2,1,1,Terrible,No,No,0
12510,5796,7/24/2022,2022,7,5,Riyadh,Hilux,TRD,4,4,4,3,3,4,3,Reliable car,Yes,No,0
12511,15478,5/25/2023,2023,5,8,Riyadh,RAV4,Adventure,5,4,4,2,3,4,5,Great service,Yes,No,0
12512,28837,6/1/2024,2024,6,26,Madinah,RAV4,XLE,3,2,2,4,3,2,2,Not the best,Maybe,No,0
12513,6483,8/16/2022,2022,8,31,Abha,Hilux,GL,4,4,4,3,3,2,3,Very good,Yes,No,0
12514,11119,1/15/2023,2023,1,37,Jazan,Land Cruiser,GR Sport,5,4,4,4,4,5,4,Excellent car!,Yes,No,0
12515,43465,6/18/2025,2025,6,3,Riyadh,RAV4,Hybrid,5,5,3,5,4,4,5,Excellent car!,Yes,No,0
12516,23288,1/5/2024,2024,1,39,Al Baha,Camry,LE,5,5,4,5,4,4,5,Great service,Yes,No,0
12517,24910,3/5/2024,2024,3,33,Tabuk,Corolla,SE,5,5,5,5,5,4,3,Great service,Yes,No,0
12518,41162,4/22/2025,2025,4,16,Dammam,Corolla,SE,5,4,5,5,4,5,4,Great service,Yes,No,0
12519,47322,10/18/2025,2025,10,24,Madinah,Camry,SE,4,3,4,3,4,2,4,Good experience,Yes,No,0
12520,15284,5/18/2023,2023,5,9,Jeddah,Hilux,TRD,5,5,4,4,4,5,3,Best purchase ever,Yes,No,0
12521,22326,1/28/2024,2024,1,16,Dammam,Camry,Hybrid XLE,2,2,2,2,1,1,2,Disappointing,No,No,0
12522,5389,7/19/2022,2022,7,7,Riyadh,Land Cruiser,VXR,5,4,4,3,3,5,5,Highly recommended,Yes,No,0
12523,47525,10/28/2025,2025,10,9,Jeddah,Camry,LE,4,3,3,3,2,4,4,Good experience,Yes,No,0
12524,49804,12/22/2025,2025,12,34,Hail,RAV4,XLE,5,5,4,4,5,5,5,Highly recommended,Yes,No,0
12525,23476,2/3/2024,2024,2,37,Jazan,Hilux,GL,5,4,4,4,5,4,4,Best purchase ever,Yes,No,0
12526,37023,2/2/2025,2025,2,20,Makkah,Land Cruiser,GR Sport,4,3,4,3,3,5,5,Worth it,Yes,No,0
12527,2899,4/8/2022,2022,4,27,Khobar,Hilux,SR5,5,4,5,4,4,4,5,Amazing quality,Yes,No,0
12528,10611,1/28/2023,2023,1,13,Jeddah,Land Cruiser,VX,3,3,3,2,1,2,2,Fair experience,Maybe,No,0
12529,39062,3/26/2025,2025,3,10,Jeddah,Land Cruiser,VXR,5,4,5,4,3,5,5,Great service,Yes,No,0
12530,44053,7/10/2025,2025,7,14,Jeddah,Corolla,SE,4,4,4,5,3,4,3,Reliable car,Yes,No,0
12531,47849,10/25/2025,2025,10,14,Jeddah,Land Cruiser,GX,5,4,4,5,4,4,4,Great service,Yes,No,0
12532,48468,11/16/2025,2025,11,35,Hail,Corolla,SE,3,3,2,2,3,2,4,Okay,Maybe,No,0
12533,28285,5/17/2024,2024,5,19,Dammam,Camry,Hybrid XLE,5,4,4,4,4,5,4,Amazing quality,Yes,No,0
12534,36334,1/21/2025,2025,1,7,Riyadh,RAV4,LE,1,1,2,1,1,1,2,Terrible,No,No,0
12535,17367,8/27/2023,2023,8,24,Madinah,Camry,XLE,4,3,4,5,4,5,2,Satisfied,Yes,No,0
12536,35645,12/6/2024,2024,12,14,Jeddah,Camry,Hybrid XLE,1,1,1,1,1,1,1,Constant problems,No,No,0
12537,3616,4/1/2022,2022,4,17,Dammam,Land Cruiser,VX,5,4,5,5,4,4,5,Amazing quality,Yes,No,0
12538,30220,8/5/2024,2024,8,8,Riyadh,Camry,LE,5,4,4,4,4,5,5,Highly recommended,Yes,No,0
12539,24511,3/3/2024,2024,3,6,Riyadh,RAV4,Adventure,5,5,3,4,4,4,3,Excellent car!,Yes,No,0
12540,39152,3/13/2025,2025,3,36,Jazan,Camry,SE,4,3,3,3,5,2,3,Good experience,Yes,No,0
12541,36254,1/24/2025,2025,1,38,Najran,Land Cruiser,GR Sport,3,1,2,1,3,2,3,Okay,Maybe,No,0
12542,37156,2/19/2025,2025,2,5,Riyadh,RAV4,Hybrid,4,5,2,3,4,5,3,Reliable car,Yes,No,0
12543,29388,7/26/2024,2024,7,16,Dammam,Camry,Hybrid XLE,5,5,4,5,5,5,5,Great service,Yes,No,0
12544,4186,5/2/2022,2022,5,23,Makkah,RAV4,Hybrid,3,2,4,3,2,2,3,Average,Maybe,No,0
12545,9038,11/23/2022,2022,11,18,Dammam,Hilux,TRD,2,2,2,4,1,2,3,Disappointing,No,No,0
12546,42543,6/24/2025,2025,6,34,Hail,Yaris,Y,5,4,4,5,4,3,5,Excellent car!,Yes,No,0
12547,5490,7/9/2022,2022,7,19,Dammam,Fortuner,VX,1,1,1,1,1,1,1,Worst experience,No,No,0
12548,24329,2/20/2024,2024,2,14,Jeddah,Hilux,GL,3,2,4,2,3,2,2,Okay,Maybe,No,0
12549,8125,10/11/2022,2022,10,37,Jazan,Corolla,GLI,4,4,4,2,5,4,3,Reliable car,Yes,No,0
12550,24654,3/21/2024,2024,3,4,Riyadh,Camry,LE,5,3,5,5,5,4,5,Best purchase ever,Yes,No,0
12551,20913,11/26/2023,2023,11,30,Abha,Corolla,Hybrid,4,4,4,3,4,2,2,Worth it,Yes,No,0
12552,25303,3/24/2024,2024,3,20,Makkah,RAV4,LE,5,5,5,3,5,4,4,Highly recommended,Yes,No,0
12553,13650,4/8/2023,2023,4,34,Hail,Corolla,Hybrid,2,1,2,1,2,1,1,Disappointing,No,No,0
12554,37308,2/21/2025,2025,2,13,Jeddah,Corolla,GLI,5,4,4,4,4,5,4,Highly recommended,Yes,No,0
12555,27190,4/13/2024,2024,4,9,Jeddah,Corolla,XLI,4,3,3,4,4,3,4,Satisfied,Yes,No,0
12556,31021,8/12/2024,2024,8,37,Jazan,Camry,XLE,5,3,4,4,5,4,4,Highly recommended,Yes,No,0
12557,41163,4/1/2025,2025,4,18,Dammam,Land Cruiser,GX,5,4,3,4,4,4,3,Highly recommended,Yes,No,0
12558,20904,11/7/2023,2023,11,7,Riyadh,Land Cruiser,GX,5,4,4,5,3,4,5,Best purchase ever,Yes,No,0
12559,4541,5/1/2022,2022,5,32,Tabuk,Corolla,SE,5,5,4,5,4,3,5,Best purchase ever,Yes,No,0
12560,11584,2/11/2023,2023,2,23,Makkah,Corolla,GLI,2,1,1,2,1,1,1,Maintenance issues,No,Yes,94553
12561,17714,8/18/2023,2023,8,7,Riyadh,Camry,Hybrid LE,5,5,5,4,4,3,4,Amazing quality,Yes,No,0
12562,44894,8/14/2025,2025,8,9,Jeddah,Camry,Hybrid XLE,5,4,5,5,5,4,4,Best purchase ever,Yes,No,0
12563,38182,2/1/2025,2025,2,39,Al Baha,Camry,LE,3,1,3,1,3,2,2,Needs improvement,Maybe,No,0
12564,31330,9/21/2024,2024,9,13,Jeddah,Camry,SE,5,5,5,3,4,3,5,Great service,Yes,No,0
12565,45217,8/7/2025,2025,8,12,Jeddah,Camry,XLE,2,2,2,1,1,1,1,Overpriced,No,No,0
12566,23446,2/5/2024,2024,2,33,Tabuk,Corolla,XLI,4,4,3,5,3,4,4,Worth it,Yes,No,0
12567,11973,2/5/2023,2023,2,22,Makkah,RAV4,XLE,5,5,4,4,4,5,4,Best purchase ever,Yes,No,0
12568,36497,1/10/2025,2025,1,4,Riyadh,Fortuner,GX,5,4,4,4,3,5,5,Amazing quality,Yes,No,0
12569,36135,1/8/2025,2025,1,17,Dammam,Corolla,GLI,5,5,4,4,4,5,4,Best purchase ever,Yes,No,0
12570,28018,5/1/2024,2024,5,11,Jeddah,Land Cruiser,VX,2,2,1,2,2,3,1,Maintenance issues,No,No,0
12571,4940,6/9/2022,2022,6,13,Jeddah,Corolla,Hybrid,5,3,5,5,4,5,3,Highly recommended,Yes,No,0
12572,12342,3/7/2023,2023,3,17,Dammam,Land Cruiser,GX,4,2,3,4,2,4,3,Reliable car,Yes,No,0
12573,5190,6/25/2022,2022,6,4,Riyadh,Corolla,XLI,4,4,3,5,3,5,3,Good experience,Yes,No,0
12574,20988,11/23/2023,2023,11,30,Abha,Camry,Hybrid LE,3,3,2,3,2,3,3,Needs improvement,Maybe,No,0
12575,27575,5/12/2024,2024,5,17,Dammam,RAV4,Hybrid,3,2,2,1,3,3,2,Fair experience,Maybe,No,0
12576,5990,7/10/2022,2022,7,38,Najran,Corolla,Hybrid,3,3,4,2,1,1,3,Not the best,Maybe,No,0
12577,39192,3/21/2025,2025,3,22,Makkah,RAV4,Adventure,5,4,5,5,5,5,4,Highly recommended,Yes,No,0
12578,15259,5/28/2023,2023,5,6,Riyadh,Corolla,XLI,2,3,2,1,3,1,2,Not satisfied,No,No,0
12579,32378,10/8/2024,2024,10,1,Riyadh,Hilux,SR5,5,4,4,3,5,5,5,Excellent car!,Yes,Yes,99638
12580,29298,7/19/2024,2024,7,20,Makkah,Camry,XLE,5,5,4,4,4,4,4,Best purchase ever,Yes,No,0
12581,8342,10/4/2022,2022,10,39,Al Baha,Land Cruiser,VX,2,2,1,2,2,1,3,Poor service,No,No,0
12582,40887,4/24/2025,2025,4,36,Jazan,Land Cruiser,VX,5,4,5,4,5,4,4,Amazing quality,Yes,No,0
12583,42777,6/27/2025,2025,6,17,Dammam,Fortuner,TRD Sportivo,5,5,2,4,5,4,5,Great service,Yes,No,0
12584,23338,1/9/2024,2024,1,12,Jeddah,Camry,Hybrid XLE,4,4,2,4,4,4,3,Worth it,Yes,No,0
12585,27551,5/9/2024,2024,5,14,Jeddah,Yaris,GL,4,4,2,4,3,2,4,Very good,Yes,No,0
12586,6071,7/9/2022,2022,7,31,Abha,Corolla,GLI,4,5,2,4,3,2,4,Satisfied,Yes,No,0
12587,28499,6/24/2024,2024,6,26,Madinah,RAV4,Hybrid,4,3,3,2,3,2,5,Very good,Yes,No,0
12588,37304,2/2/2025,2025,2,29,Khobar,Corolla,GLI,3,2,1,3,2,3,2,Needs improvement,Maybe,No,0
12589,41705,5/20/2025,2025,5,32,Tabuk,Corolla,Hybrid,5,5,5,5,5,5,5,Excellent car!,Yes,No,0
12590,34995,12/10/2024,2024,12,28,Khobar,Corolla,GLI,5,5,4,4,5,5,5,Amazing quality,Yes,No,0
12591,3501,4/1/2022,2022,4,40,Arar,Camry,XLE,3,3,3,3,3,2,3,Not the best,Maybe,No,0
12592,7165,9/15/2022,2022,9,6,Riyadh,Yaris,Y,5,4,3,4,5,5,4,Excellent car!,Yes,No,0
12593,45753,9/24/2025,2025,9,5,Riyadh,Camry,Hybrid LE,5,5,5,5,4,5,5,Best purchase ever,Yes,No,0
12594,31163,9/23/2024,2024,9,16,Dammam,Hilux,TRD,3,3,2,3,3,3,2,Average,Maybe,No,0
12595,36511,1/6/2025,2025,1,30,Abha,Corolla,Hybrid,5,5,4,4,5,5,5,Great service,Yes,No,0
12596,11714,2/19/2023,2023,2,23,Makkah,RAV4,Adventure,5,3,4,5,4,4,5,Best purchase ever,Yes,No,0
12597,28462,6/5/2024,2024,6,2,Riyadh,Hilux,TRD,5,4,5,4,3,4,4,Amazing quality,Yes,No,0
12598,48433,11/2/2025,2025,11,1,Riyadh,Land Cruiser,VXR,2,2,1,1,1,1,1,Maintenance issues,No,No,0
12599,45109,8/28/2025,2025,8,39,Al Baha,Camry,SE,5,4,4,5,5,3,4,Best purchase ever,Yes,No,0
12600,23468,2/27/2024,2024,2,9,Jeddah,Camry,SE,5,4,5,3,5,4,5,Excellent car!,Yes,No,0
12601,50618,12/9/2025,2025,12,34,Hail,RAV4,XLE,5,4,4,5,5,4,4,Highly recommended,Yes,No,0
12602,35022,12/14/2024,2024,12,31,Abha,Camry,LE,4,3,3,3,4,3,3,Very good,Yes,No,0
12603,510,1/13/2022,2022,1,3,Riyadh,RAV4,XLE,5,5,5,4,2,5,4,Highly recommended,Yes,No,0
12604,4417,5/13/2022,2022,5,25,Madinah,Fortuner,GX,5,4,4,5,5,5,5,Best purchase ever,Yes,No,0
12605,17704,8/1/2023,2023,8,34,Hail,RAV4,Adventure,4,3,3,4,4,5,4,Satisfied,Yes,No,0
12606,15517,5/13/2023,2023,5,21,Makkah,Land Cruiser,GX,1,2,2,1,1,1,2,Worst experience,No,No,0
12607,45463,8/3/2025,2025,8,40,Arar,Corolla,GLI,3,3,2,2,2,2,3,Needs improvement,Maybe,No,0
12608,108,1/25/2022,2022,1,3,Riyadh,RAV4,Hybrid,4,4,3,4,2,3,3,Satisfied,Yes,No,0
12609,19114,9/5/2023,2023,9,34,Hail,Hilux,SR5,4,3,2,4,5,4,3,Good experience,Yes,No,0
12610,14798,5/13/2023,2023,5,35,Hail,Land Cruiser,GX,3,2,2,3,2,4,2,Needs improvement,Maybe,No,0
12611,49989,12/4/2025,2025,12,11,Jeddah,Fortuner,TRD Sportivo,1,1,1,1,1,1,1,Do not buy,No,No,0
12612,967,2/24/2022,2022,2,19,Dammam,Corolla,XLI,5,5,4,5,4,5,3,Amazing quality,Yes,No,0
12613,17418,8/11/2023,2023,8,31,Abha,Corolla,GLI,5,5,5,4,4,4,5,Great service,Yes,No,0
12614,45025,8/5/2025,2025,8,31,Abha,Corolla,SE,3,5,3,2,4,2,4,Needs improvement,Maybe,No,0
12615,28244,5/5/2024,2024,5,13,Jeddah,Hilux,SR5,4,4,4,4,4,5,4,Very good,Yes,No,0
12616,20190,10/18/2023,2023,10,24,Madinah,Corolla,GLI,3,3,3,1,2,2,2,Fair experience,Maybe,No,0
12617,49204,11/18/2025,2025,11,24,Madinah,Hilux,SR5,4,4,3,4,4,4,4,Good experience,Yes,No,0
12618,45204,8/21/2025,2025,8,15,Dammam,Fortuner,GX,5,4,5,5,5,4,4,Amazing quality,Yes,No,0
12619,17839,8/28/2023,2023,8,18,Dammam,Fortuner,VX,4,3,3,5,4,2,4,Good experience,Yes,No,0
12620,16901,7/25/2023,2023,7,10,Jeddah,Camry,LE,3,3,3,2,3,3,2,Average,Maybe,No,0
12621,4609,5/23/2022,2022,5,36,Jazan,Land Cruiser,GX,5,4,4,5,5,3,5,Best purchase ever,Yes,No,0
12622,39360,3/28/2025,2025,3,1,Riyadh,Camry,Hybrid LE,5,4,5,4,4,4,5,Amazing quality,Yes,No,0
12623,2549,3/13/2022,2022,3,17,Dammam,Fortuner,GX,5,5,5,4,5,4,5,Best purchase ever,Yes,No,0
12624,34599,11/21/2024,2024,11,22,Makkah,Camry,Hybrid XLE,5,5,5,4,4,5,5,Excellent car!,Yes,No,0
12625,33331,10/26/2024,2024,10,35,Hail,Corolla,XLI,5,5,5,5,3,4,4,Best purchase ever,Yes,No,0
12626,30156,7/10/2024,2024,7,18,Dammam,Fortuner,GX,3,3,3,3,4,2,1,Needs improvement,Maybe,No,0
12627,26215,4/27/2024,2024,4,14,Jeddah,RAV4,XLE,4,4,4,4,4,3,3,Very good,Yes,No,0
12628,30932,8/27/2024,2024,8,8,Riyadh,Corolla,SE,5,4,5,5,5,3,5,Best purchase ever,Yes,No,0
12629,45617,8/7/2025,2025,8,34,Hail,Corolla,SE,4,2,4,4,4,5,4,Satisfied,Yes,No,0
12630,1527,2/9/2022,2022,2,39,Al Baha,RAV4,Hybrid,4,4,3,4,4,3,3,Reliable car,Yes,No,0
12631,42428,5/2/2025,2025,5,9,Jeddah,Camry,SE,2,1,1,1,3,2,2,Disappointing,No,No,0
12632,11243,1/26/2023,2023,1,38,Najran,Camry,SE,5,3,5,5,3,5,5,Excellent car!,Yes,No,0
12633,1517,2/16/2022,2022,2,12,Jeddah,Corolla,XLI,3,3,1,2,4,2,2,Average,Maybe,No,0
12634,3471,4/3/2022,2022,4,6,Riyadh,Corolla,GLI,4,3,4,4,3,4,3,Satisfied,Yes,No,0
12635,1464,2/20/2022,2022,2,17,Dammam,RAV4,Adventure,5,5,5,5,5,4,5,Highly recommended,Yes,No,0
12636,26226,4/2/2024,2024,4,38,Najran,RAV4,LE,4,3,4,3,3,3,4,Very good,Yes,No,0
12637,11032,1/13/2023,2023,1,15,Dammam,Avalon,Touring,3,2,3,2,1,2,3,Fair experience,Maybe,No,0
12638,45084,8/13/2025,2025,8,27,Khobar,Corolla,XLI,3,2,3,3,2,2,2,Fair experience,Maybe,No,0
12639,39968,4/14/2025,2025,4,28,Khobar,Hilux,TRD,5,5,5,5,4,4,5,Great service,Yes,No,0
12640,16159,6/4/2023,2023,6,19,Dammam,Camry,LE,5,4,5,5,5,4,3,Excellent car!,Yes,No,0
12641,44503,7/9/2025,2025,7,1,Riyadh,Land Cruiser,GR Sport,4,3,4,3,4,3,4,Very good,Yes,No,0
12642,5942,7/16/2022,2022,7,36,Jazan,Land Cruiser,GX,5,4,4,4,4,5,5,Excellent car!,Yes,Yes,231141
12643,21518,12/16/2023,2023,12,3,Riyadh,Camry,LE,4,4,5,3,3,5,2,Worth it,Yes,No,0
12644,26891,4/1/2024,2024,4,1,Riyadh,RAV4,LE,2,1,1,1,2,1,2,Overpriced,No,No,0
12645,24373,2/25/2024,2024,2,23,Makkah,Hilux,GL,5,4,3,4,4,5,4,Highly recommended,Yes,No,0
12646,19355,10/17/2023,2023,10,33,Tabuk,Corolla,SE,5,5,4,5,4,4,4,Highly recommended,Yes,No,0
12647,378,1/6/2022,2022,1,28,Khobar,Hilux,GL,4,4,4,3,4,3,3,Very good,Yes,No,0
12648,5653,7/25/2022,2022,7,7,Riyadh,RAV4,Hybrid,5,4,4,5,5,5,5,Amazing quality,Yes,No,0
12649,24376,2/26/2024,2024,2,15,Dammam,RAV4,XLE,5,5,4,4,5,4,5,Best purchase ever,Yes,No,0
12650,5299,6/19/2022,2022,6,16,Dammam,Corolla,GLI,4,2,4,3,3,4,3,Very good,Yes,No,0
12651,31591,9/4/2024,2024,9,17,Dammam,Land Cruiser,GX,5,4,5,2,5,5,4,Amazing quality,Yes,No,0
12652,43184,6/18/2025,2025,6,7,Riyadh,Camry,Hybrid XLE,3,3,3,2,3,4,4,Okay,Maybe,No,0
12653,43988,7/16/2025,2025,7,4,Riyadh,Fortuner,VX,5,5,3,5,5,5,5,Highly recommended,Yes,No,0
